"User","Content","Date","URL","Coordinates","Place"
"littlemixbabys","2 dias y mis chiquitas cumplen 3 años prefiero ahorcarme","2014-08-17 18:43:27","https://twitter.com/littlemixbabys/status/501076858239451136",NA,NA
"La_Salome_","Otras veces el pobre me aguanta unos dramas. Que le dan ganas de ahorcarme. Crs't la vie.","2014-08-17 06:17:23","https://twitter.com/La_Salome_/status/500889104759132160",NA,NA
"Oublierer","Tú siempre fuiste bueno para ahorcarme sin tocarme","2014-08-16 06:48:56","https://twitter.com/Oublierer/status/500534655901523968",NA,NA
"Paulitasoraire","Llegue a casa con ganas de matarme y esta lleno de visitas. Voy a ir disimuladamente al baño, colgar una corbata y ahorcarme","2014-08-15 17:28:16","https://twitter.com/Paulitasoraire/status/500333162019688448",NA,NA
"MirimRc","No se si ahorcarme o llamar a los ovnis pa que vengan a buscarme.","2014-08-15 17:16:30","https://twitter.com/MirimRc/status/500330201617031168",NA,NA
"ohmyboystyles","\"Harry hizo que le proponia casamiento a la fan vestida de novia\" QUE GANAS DE AHORCARME Y MORIRME NO LA PUTA MADRE","2014-08-14 03:12:05","https://twitter.com/ohmyboystyles/status/499755310320746496",NA,NA
"almostdo","#LarrySpam me dan ganas de ahorcarme cuando veo estas fotos es mucho sufrimiento http://t.co/XBWSIMWbqX","2014-08-13 20:16:55","https://twitter.com/almostdo/status/499650828261949440",NA,NA
"eunipez_","Estos viendo la repetición de la final de la Champions y yo con ganas de ahorcarme porque el Boca va perdiendo. :)","2014-08-10 22:52:51","https://twitter.com/eunipez_/status/498602909618421760",NA,NA
"dxnistyles","Lo bebito que salió niall en la selfie con liam me da ganas de ahorcarme","2014-08-04 23:44:10","https://twitter.com/dxnistyles/status/496441495973801984",NA,NA
"inmaqsd","Por cierto, que guapos salen en las fotos. Voy a ahorcarme o algo.","2014-08-04 21:55:58","https://twitter.com/inmaqsd/status/496414266866802688",NA,NA
"Miss_muertos","HE IDO AL MAS,HE LLORADO EN LOS POMELOS,HE IDO A LA PLAYA A AHORCARME,HE VUELTO A CASA Y ME HE PUESTO A LLORAR DE NUEVO.","2014-08-04 21:03:25","https://twitter.com/Miss_muertos/status/496401039084363776",NA,NA
"nathandelarosa","Chiaaale... Creo que iré a ahorcarme al granero... Aunque no tengo granero, un problema más. http://t.co/W8tP4CawaW","2014-08-04 04:32:49","https://twitter.com/nathandelarosa/status/496151747346583552",NA,NA
"crisktanas","Al levantarme y ver todo lo que estaba pasando en la vida he querido ahorcarme.","2014-08-03 11:16:47","https://twitter.com/crisktanas/status/495891021700792320",NA,NA
"tetrachild","youtube me pone a dross en recomendaciones qué ganas de ahorcarme con mi cabello.","2014-08-03 03:31:34","https://twitter.com/tetrachild/status/495773944872706049",NA,NA
"littlemixbabys","mi papá empezó a hablar de mis 15 antes de tenerlo que escuchar creo que prefiero ahorcarme #MTVHottest Little mix","2014-08-02 17:18:30","https://twitter.com/littlemixbabys/status/495619662584229888",NA,NA
"dxnistyles","estoy escuchando little things y tengo ganas de ahorcarme con los auriculares","2014-08-02 05:05:07","https://twitter.com/dxnistyles/status/495435102181396481",NA,NA
"crisktanas","Justin, las Kardashian y el director creativo de givenchy ahora mismo de fiesta en ibiza, juntos. Voy a ahorcarme.","2014-08-01 23:39:30","https://twitter.com/crisktanas/status/495353155392380928",NA,NA
"roci0Oo0","mi horóscopo siempre dice tantas pelotudeces que quiero llorar y ahorcarme con lana","2014-08-01 19:54:25","https://twitter.com/roci0Oo0/status/495296511673397249",NA,NA
"eunipez_","Tengo ganitas como de ahorcarme.","2014-07-31 06:43:49","https://twitter.com/eunipez_/status/494735161968582657",NA,NA
"harriestharrie","Tipo que louis y harry hace cuatro años que estan enamorados y donde hay una soga quiero ahorcarme","2014-07-31 06:43:41","https://twitter.com/harriestharrie/status/494735128934244352",NA,NA
"gelbss","Si el chamo que me gusta llega a leer mis conversaciones con mis amigas me muero de pana prefiero ahorcarme antes de que eso pase","2014-07-31 05:09:18","https://twitter.com/gelbss/status/494711377815433216",NA,NA
"pupupuwo","estoy a punto de ahorcarme con las sábanas","2014-07-31 04:50:49","https://twitter.com/pupupuwo/status/494706725568933888",NA,NA
"gelbss","cada vez que leo una de sus opiniones sobre ultraviolence me dan ganas de ahorcarme porque nO TENGO INTERNET","2014-07-30 21:11:19","https://twitter.com/gelbss/status/494591088083357696",NA,NA
"KevinBryan73","SE SUSPENDIO LA FECHA!!! Creo que ire ahorcarme al granero, un gusto conocerlos muchachos...","2014-07-30 16:42:41","https://twitter.com/KevinBryan73/status/494523487399448576",NA,NA
"pissedoffcherry","No tengo valor suficiente para, meterme un tiro, o para ahorcarme, o lanzarme desde un piso alto, o dar por fin el la vena indicada.","2014-07-30 03:42:15","https://twitter.com/pissedoffcherry/status/494327084534497281",NA,NA
"gabuleta","Acomodando un mueble encontré apuntes de cuando estudiaba cine. Lindo día para ahorcarme con una cadena.","2014-07-29 18:36:00","https://twitter.com/gabuleta/status/494189614723502081",NA,NA
"gelbss","pero entonces veo uno nuevo y es como \"ok retiro lo dicho ahora están mas buenas que antes voy a ahorcarme\"","2014-07-29 01:21:15","https://twitter.com/gelbss/status/493929210314907651",NA,NA
"gelbss","Tengo hambre como hago para comerme algo en paz sin que llegue mi mamá a ahorcarme por estar despierta rspndn","2014-07-24 10:26:10","https://twitter.com/gelbss/status/492254407065485312",NA,NA
"littlemixbabys","si tengo que estar votando así hasta agosto prefiero ahorcarme #MTVHottest Little mix","2014-07-22 04:10:22","https://twitter.com/littlemixbabys/status/491435054627688448",NA,NA
"hvesitos","Voy a ahorcarme en el parque ❤️❤️","2014-07-20 23:12:23","https://twitter.com/hvesitos/status/490997680496447488",NA,NA
"eunipez_","Tengo como ganitas de ahorcarme.","2014-07-17 23:35:38","https://twitter.com/eunipez_/status/489916365667844096",NA,NA
"KevinBryan73","Estoy re aburrido, creo que ire a ahorcarme al granero...","2014-07-17 17:59:52","https://twitter.com/KevinBryan73/status/489831868171563009",NA,NA
"hernandezmariap","Cuando duermo cerca de alguien que ronca (todos los días) me provoca ahorcarme 8 veces.","2014-07-17 08:09:44","https://twitter.com/hernandezmariap/status/489683355831914496",NA,NA
"roci0Oo0","uh los estados de esta flaca me dan ganas de ahorcarme","2014-07-11 00:22:25","https://twitter.com/roci0Oo0/status/487391423889965056",NA,NA
"inmaqsd","No sé si ahorcarme, sacarme los ojos con un tenedor, estirarme las venas, hacer puenting sin cuerda...","2014-07-08 22:07:04","https://twitter.com/inmaqsd/status/486632586517958656",NA,NA
"gelbss","me imagino a thiago en este momento y yo solo quiero ahorcarme y que después me tiren para el río","2014-07-08 21:39:13","https://twitter.com/gelbss/status/486625576980324353",NA,NA
"gelbss","prefiero ahorcarme ahorita mismo antes de ver llorando a oscar, marcelo, julio cesar, hulk, david luiz y aa","2014-07-08 21:29:44","https://twitter.com/gelbss/status/486623189796421633",NA,NA
"dxnistyles","cada vez que escucho burn me acuerdo de Londres y quiero ahorcarme","2014-07-08 14:55:31","https://twitter.com/dxnistyles/status/486523982192324608",NA,NA
"dxnistyles","Cada vez que veo mis videos de tmh tour y wwat me dan ganas de ahorcarme, necesito volver a vivirloss ","2014-07-08 01:00:47","https://twitter.com/dxnistyles/status/486313915916500993",NA,NA
"loussonxx","Prefiero ahorcarme que sentir este dolor tan estúpido.","2014-07-07 18:53:11","https://twitter.com/loussonxx/status/486221407924527104",NA,NA
"_Desletrado","Cuando expresan su amor aquí, me da ganas de ahorcarme con el cable USB del celular.","2014-07-07 18:05:17","https://twitter.com/_Desletrado/status/486209351406088193",NA,NA
"gabuleta","Fuimos al cine y sacaron la película que íbamos a ver así que ahora me estoy tejiendo al crochet una bufanda para ahorcarme.","2014-07-05 00:31:53","https://twitter.com/gabuleta/status/485219481112031232",NA,NA
"Deekkora","Podría ahorcarme ahora con mi himen, si no lo hubiese perdido claro.","2014-07-03 23:37:11","https://twitter.com/Deekkora/status/484843324361408513",NA,NA
"alwayswiththeyy","@abiuhg seee hablemos de q nadie me habla solo vos y estoy aburrida y no se si pegarme un tiro o ahorcarme vos q decis querida","2014-07-03 21:41:42","https://twitter.com/alwayswiththeyy/status/484814263815774208",NA,NA
"KevinBryan73","Ya me aburri de todo esto... creo que ire a ahorcarme al granero","2014-07-03 00:27:24","https://twitter.com/KevinBryan73/status/484493575988989952",NA,NA
"_CosmicOddity","Les juro que veo todo lo de YPF y me dan ganas de ahorcarme con un cordón de zapatilla","2014-07-02 15:21:26","https://twitter.com/_CosmicOddity/status/484356179821596672",NA,NA
"ohmyboystyles","Se acuerdan cuando Zayn subia sus dibujos a twitter la puta madre que lindo seria ahorcarme en estos momentos","2014-07-02 02:31:33","https://twitter.com/ohmyboystyles/status/484162432630530049",NA,NA
"_camilavel","Chicos q alguien me ayude, mik quiso ahorcarme JAJAJAJAJAJAJAJAJJA","2014-06-29 05:52:13","https://twitter.com/_camilavel/status/483125765446582273",NA,NA
"dxnistyles","me acuerdo que es sabado y que estoy trabajando y QUIERO AHORCARME","2014-06-28 13:56:25","https://twitter.com/dxnistyles/status/482885229959733248",NA,NA
"Lucasnun_","@FlorenciaDiaaaz Prefiero ahorcarme con una corbata (?)","2014-06-28 04:44:47","https://twitter.com/Lucasnun_/status/482746407095656448",NA,NA
"Omixo_rocks","El aleatorio me pone Lana Del Rey y yo pues me dejo las venas largas para ahorcarme con ellas.","2014-06-26 21:08:29","https://twitter.com/Omixo_rocks/status/482269187558359041",NA,NA
"montsee1994","😨😨😨😨😨😨😨😨😨😨😨😨😨😨😨😨😨😨😨😨😨😨😨😨😨😨😨😨 Lo mejor que puedo hacer es ahorcarme ✌","2014-06-24 12:56:38","https://twitter.com/montsee1994/status/481420636540370944",NA,NA
"La_Salome_","Alguien tenga la bondad de decirme cómo va el partido para  ir a ahorcarme.","2014-06-20 22:38:48","https://twitter.com/La_Salome_/status/480117589969219584",NA,NA
"gabuleta","No tengo nada a mano para ahorcarme.","2014-06-19 22:37:48","https://twitter.com/gabuleta/status/479754951611408384",NA,NA
"ohmyboystyles","En el mes que viene se cumplen ya los 4 años y no se si quemarme viva ahorcarme en un árbol o tirarme ácido mejor las 3 cosas","2014-06-18 23:31:17","https://twitter.com/ohmyboystyles/status/479406023791636480",NA,NA
"soiiviic","Las propagandas de Asepxia me dan ganas de ahorcarme con el cable de la tele.","2014-06-14 00:59:07","https://twitter.com/soiiviic/status/477616187929812992",NA,NA
"soiiviic","Las propagandas de claro me dan ganas de ahorcarme con la cortina de la ducha.","2014-06-13 22:52:50","https://twitter.com/soiiviic/status/477584406669168641",NA,NA
"lwtironic","@ohIarry tampoco te lo dije de malas ganas chiquita tranquila y tu icon me dan ganas de ahorcarme n_n","2014-06-09 01:08:18","https://twitter.com/lwtironic/status/475806557691969536",NA,NA
"loussonxx","Estoy teniendo una obsesión con mi cuello y el querer ahorcarme.","2014-06-06 00:48:11","https://twitter.com/loussonxx/status/474714334934081536",NA,NA
"loussonxx","Tengo ganas como de ahorcarme para no hacer esta mierda.","2014-06-04 23:27:30","https://twitter.com/loussonxx/status/474331638923792384",NA,NA
"inmaqsd","¿Podemos hablar de la MIEEEEEEEEEERDA de semana próxima que me espera? Me estoy planteando ahorcarme.","2014-06-04 18:51:01","https://twitter.com/inmaqsd/status/474262061024038913",NA,NA
"Huesoshundidos","Ahorcarme. Ver como voy perdiendo color, ver como la vida no importa, como mi vida y yo no importa.","2014-06-02 23:49:01","https://twitter.com/Huesoshundidos/status/473612281326997505",NA,NA
"niallissmine","cuando los chicos llegaron a ezeiza, yo estaba acampando en velez sin celular, ni internet, ni nada y no sabia si ahorcarme o ahorcarme","2014-06-02 04:20:34","https://twitter.com/niallissmine/status/473318229142953984",NA,NA
"niallissmine","me dicen \"mañana tenes que ir al colegio\" y me dan ganas de no se ahorcarme ahora mismo","2014-06-02 01:07:29","https://twitter.com/niallissmine/status/473269640752537600",NA,NA
"RosarioVillalb3","Los domingos me dan unas ganas de ahorcarme","2014-06-01 17:24:24","https://twitter.com/RosarioVillalb3/status/473153102234025984",NA,NA
"dxnistyles","Ayer encontré el ig de una de las pibas que conoció a harry en el sofitel, me dieron ganas de ahorcarme con el cargador del ipad","2014-06-01 05:48:49","https://twitter.com/dxnistyles/status/472978049911488512",NA,NA
"alwayswiththeyy","mañana tengo prueba prueba de lengua y tengo q leer sarmiento y facundo q ganas de AHORCARME hasta morir","2014-05-29 23:10:34","https://twitter.com/alwayswiththeyy/status/472153052171231232",NA,NA
"RosarioVillalb3","Que ganas de ahorcarme","2014-05-29 11:20:06","https://twitter.com/RosarioVillalb3/status/471974256210112512",NA,NA
"arriqui24","Que gane Abraham y no mi Lomana me ha dejado tan hundida que estoy a punto de ahorcarme con la gomilla de las bragas #UltimaHoraFinalSV","2014-05-27 21:57:05","https://twitter.com/arriqui24/status/471409782675353602",NA,NA
"arriqui24","Que gane Abraham y no mi Lomana me ha dejado tan hundida que estoy a punto de ahorcarme con la gomilla de las bragas  #UltimaHoraFinalSV","2014-05-27 21:54:15","https://twitter.com/arriqui24/status/471409071003021313",NA,NA
"loussonxx","En clase de ética me puse a pensar cuales eran las maneras más factibles de morir, un golpe en la nuca, ahorcarme, ahogarme con mi vomito..","2014-05-27 00:24:55","https://twitter.com/loussonxx/status/471084599398133761",NA,NA
"loussonxx","Darse las, que la lean en frente mio, luego irme sin decir una palabra más, llegar a mi casa, hacer un nudo perfecto donde ahorcarme.","2014-05-25 19:32:04","https://twitter.com/loussonxx/status/470648514956255232",NA,NA
"0800merlina","Se me pegó el temita del orto de la nueva y la ex de daddy yankee. DADDY YANKEE, quiero ahorcarme","2014-05-24 07:45:09","https://twitter.com/0800merlina/status/470108223295717376",NA,NA
"ChristianOnix","Romeo Santos va a salir en F&amp;F7. Ya tome la decisión dep ahorcarme por las bolas.","2014-05-23 16:48:22","https://twitter.com/ChristianOnix/status/469882540841779200",NA,NA
"Mariogiraldor","@ausaresla @JulioGaviriaC11 @juancapg tu macho y me intrato me dijo vicioso creo que voy a ahorcarme","2014-05-23 16:42:07","https://twitter.com/Mariogiraldor/status/469880966564290560",NA,NA
"visha_misterio","buscaría un cable, sólo para ahorcarme..., tantas cosas por decir y mejor no decir nada!!","2014-05-19 03:00:33","https://twitter.com/visha_misterio/status/468224662925631490",NA,NA
"loussonxx","@_CERON_ Vamos pues y ayúdame a ahorcarme. :) (No era para mi, Oops!).","2014-05-17 23:16:57","https://twitter.com/loussonxx/status/467806002621210624",NA,NA
"Oublierer","Acaba de llegar Juanito. Le voy a pedir su banda para ahorcarme","2014-05-17 04:18:26","https://twitter.com/Oublierer/status/467519486124646402",NA,NA
"KevinBryan73","Estoy aburrido... creo que ire a ahorcarme al granero","2014-05-14 19:35:47","https://twitter.com/KevinBryan73/status/466663183022034944",NA,NA
"MirimRc","No se si ahorcarme o llamar a los ovnis.","2014-05-14 15:25:53","https://twitter.com/MirimRc/status/466600292491227137",NA,NA
"roci0Oo0","@MILEYVODK4S hay alguna materia en la que te vaya muy bien a vos porque esto de matemática me incentiva a ahorcarme","2014-05-14 05:13:13","https://twitter.com/roci0Oo0/status/466446108475289601",NA,NA
"loussonxx","He pensado en ahorcarme.","2014-05-13 23:23:33","https://twitter.com/loussonxx/status/466358114535899137",NA,NA
"RosarioVillalb3","Me acuerdo lo boluda que fui y que ganas de ahorcarme.","2014-05-11 19:14:28","https://twitter.com/RosarioVillalb3/status/465570652708405248",NA,NA
"RosarioVillalb3","Ver las fotos de ayer y querer ahorcarme.","2014-05-10 17:17:54","https://twitter.com/RosarioVillalb3/status/465178930757255168",NA,NA
"eunipez_","Unas ganitas de ahorcarme.","2014-05-09 23:54:16","https://twitter.com/eunipez_/status/464916291116363776",NA,NA
"maikrussa","Quiero salir de aqui y ahorcarme.","2014-05-08 21:58:50","https://twitter.com/maikrussa/status/464524855862624256",NA,NA
"crisbeeeel","Hoy no tengo tantas ganas de ahorcarme como de que todo el mundo se quede ciego.","2014-05-07 14:47:20","https://twitter.com/crisbeeeel/status/464053877944635392",NA,NA
"ElSustanTiivO","Con decirte que intente ahorcarme &amp; se rompio la soga ;;","2014-05-07 02:22:24","https://twitter.com/ElSustanTiivO/status/463866407260672001",NA,NA
